,date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER,FILE_ID,CUSTOMER_NAME,PLANT_NAME,LATITUDE,LONGITUDE,ELEVATION,ENGINE_ID
10,2021-01-11,30.571140333105447,0.949028423786996,5796.235938164623,3.869323752274177,1.916153632304083,1363.870127601955,298.1685645135981,1096.2727034214624,872.4272069612925,25.121450254856672,7.202263606175285e-05,5090.641518301433,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
11,2021-01-12,23.55475548790758,0.9488835884155992,5891.20202738705,4.066852108679565,1.9644024767869368,1310.3711518565244,290.7549404831423,1043.17096686129,821.0592312900905,37.32135782733676,7.016263554848508e-05,5386.407424472985,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
12,2021-01-13,17.37304732641141,0.9486322301320655,5904.293510749235,4.174584960462535,1.9900085804352603,1269.8715324007733,281.9029247439948,1005.3416549831896,786.1619848269247,54.2125653689476,7.011831175882012e-05,5521.167282694383,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
13,2021-01-14,18.23558332587793,0.9486228525662008,5912.644365676475,4.1719776547235385,1.989373580576296,1274.6938302602896,283.51689607876835,1009.4125175073992,789.5975792415705,51.594809412073225,7.031461102755102e-05,5522.61323690484,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
14,2021-01-15,25.25072545824068,0.9489342266596188,5923.856708213375,4.079228641686502,1.967448096158004,1319.662700507987,294.42642402836947,1050.487001937858,826.8016429877848,33.95209951777258,7.085620257742547e-05,5421.643804826978,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
15,2021-01-16,31.395554543208902,0.9484556016848694,5914.391092943649,3.974153028775385,1.9414676471871493,1360.3713542576102,303.07361293137825,1088.6932958694408,862.1994116146969,23.55006848136284,7.091445613557834e-05,5291.427876626239,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
16,2021-01-17,30.526073957266583,0.9488899214859896,5923.167643380606,3.998195628008446,1.947772616135081,1354.2967114226587,302.1328701659988,1082.6899152139267,856.4124799847456,24.87917612209108,7.106821717393731e-05,5326.542036851056,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
17,2021-01-18,23.52909660534134,0.948893559632828,5925.223516935734,4.104854682590198,1.9735649461852705,1309.3273006912316,291.9188704388389,1040.937526857734,818.0688845606008,37.77825748896456,7.093582599359806e-05,5455.718927623685,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
18,2021-01-19,17.499520383946862,0.948407063986317,5945.851433867614,4.220978062276148,2.000796519137404,1269.8189510032546,283.7947792745784,1003.5236921126232,783.1876446604414,54.23663636920961,7.072503982261128e-05,5607.628965259493,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
19,2021-01-20,18.27142353089189,0.948839380683237,5911.181612922256,4.172672714473397,1.989729679364008,1278.3660664629283,284.0975029002329,1012.5399870935872,792.2616057455839,52.04646184086487,7.105291812608901e-05,5532.682345892929,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
20,2021-01-21,25.20981249475949,0.9487293696963977,5857.964543525942,4.006639018935114,1.9496438610868456,1327.7654869768633,292.7837577482524,1060.1915417233704,837.3413228284832,33.983151043191846,7.070768818946112e-05,5305.799303987983,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
21,2021-01-22,31.355721802203945,0.9490759578889846,5842.134785116615,3.9013474316316334,1.9242307732568105,1369.093113268572,301.2215905965708,1099.2272444742046,873.7080061257165,23.632026974937528,7.100042064111201e-05,5170.537251146676,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
22,2021-01-23,30.592286546116657,0.9489255110689414,5871.825723402387,3.9429531575001984,1.934301399029646,1362.0865697810991,301.21393342773257,1091.464922899483,865.6304083699198,24.660268060185498,7.072186224040618e-05,5240.983817445421,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
23,2021-01-24,23.62965309004818,0.9486221148210068,5844.859010374494,4.014848834315516,1.9515504216325648,1319.708640274852,290.2067587364772,1053.1315346284227,831.1685718542316,37.42180816047348,7.067092463552262e-05,5311.262056570358,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
24,2021-01-25,17.512798495914193,0.948902869347152,5831.965896793041,4.091528415036773,1.9703896534362595,1281.3495124846277,280.6309144981415,1018.2313964824,799.6497210693168,54.32885235299855,7.088839568935754e-05,5395.897171963876,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
25,2021-01-26,18.510887720810903,0.9486055656461102,5935.982420397339,4.1855789232508185,1.9925384863089808,1280.85379631498,285.2017644560095,1014.162919579781,793.244530216171,51.603436284862816,7.163981056058753e-05,5577.094883712736,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
26,2021-01-27,25.327020956976884,0.9491856125577224,5999.572537762523,4.147770044851632,1.98416583273609,1320.8164733957024,297.19816688707573,1048.9453274656037,823.4467991958269,34.24841054483536,7.162384273760743e-05,5577.020954000317,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
27,2021-01-28,31.507810123672023,0.9492198958196058,6015.500492438979,4.0710181026488685,1.96577215460027,1358.919795043863,306.75959644194563,1083.6680087255893,854.8385390795379,23.56713762971302,7.133617026448479e-05,5494.120998136475,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
28,2021-01-29,30.755077359347776,0.9488732605773014,6030.2811508855375,4.094598902195352,1.9710968370236417,1353.3167403866669,306.101264698908,1077.9705530471067,849.2385420229184,24.87475327147841,7.207429239817113e-05,5533.989647837174,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
29,2021-01-30,23.670475415717217,0.9489461830961112,5973.94126203744,4.142624137242463,1.9825382931950977,1312.8831868949862,293.98299163224016,1042.5706706784636,818.3400426463295,37.66633648440317,7.134129865540738e-05,5558.525986054327,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
30,2021-01-31,17.675035349327647,0.9484070083881962,5804.437301045197,4.046030310002095,1.958893175636316,1287.1023945795143,279.9313898237073,1024.8460401051343,806.6716504589552,54.1802446883618,7.149125828733267e-05,5337.4816208768725,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
31,2021-02-01,18.34690187897228,0.9486054124408678,5803.714473854568,4.033445461887898,1.9560406375462804,1292.202422512304,280.9246923564792,1029.624632034797,811.0935442121469,52.020573553165214,7.138204265984414e-05,5326.038850648698,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
32,2021-02-02,25.43904735224567,0.94862550032044,5816.2329184490745,3.9400572700258594,1.933291948704497,1337.606009760453,291.7019173582334,1071.3431397544648,849.0947375645997,33.83040836926207,7.126844087911461e-05,5223.73156584246,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
33,2021-02-03,31.39434509935376,0.9485109341878276,5845.587124165225,3.88190482493742,1.9188599250410527,1374.199471398204,301.16722937470644,1104.4265871228508,878.8322985759297,24.05282384106482,7.242272206426197e-05,5172.950244422212,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
34,2021-02-04,30.735706407536966,0.948809235520782,5832.795027526656,3.8766627597957712,1.9178657917171904,1370.5279604867817,299.61163660001665,1101.652030294302,876.759415452689,24.90416987847202,7.200414054414423e-05,5158.859159618589,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
35,2021-02-05,23.66766527956587,0.9486485941801232,5831.600283761555,3.974647134432882,1.9417638938810595,1325.2741821964362,289.3239209040301,1059.6179265719718,838.1152197904981,37.60356022237079,7.109035455472733e-05,5280.387763676273,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
36,2021-02-06,17.643510720384985,0.9486998598696648,2186.287069548984,2.1091737674102222,1.3273551867826194,1294.8148866408358,116.43235932720884,1031.3779570226386,812.2017088976658,54.53442565039475,7.173653800636029e-05,5364.360586809769,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
37,2021-02-07,18.318095566414428,0.9487393563233416,0.0,0.9487393563233416,0.9487393563233416,,18.318095566414428,,,52.30366254467753,7.161756062526027e-05,,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
38,2021-02-08,25.39905804667615,0.9490877925071056,0.0,0.9490877925071056,0.9490877925071056,,25.39905804667615,,,33.822123529230744,7.100516368844298e-05,,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
39,2021-02-09,31.56003567000171,0.9487498499930216,606.009869556175,1.3261532358693453,1.0596989518814397,1279.8491336400589,57.2987292541006,970.984810630872,723.5482005408217,23.672073751058004,7.190835784707093e-05,8023.377113129789,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
40,2021-02-10,30.754549164276582,0.9491900765593658,7287.685013174366,5.5243216240001205,2.289888616625079,1270.0373893823971,339.0256901347475,961.7662484119264,715.0766469632339,25.00440304858167,7.234798754913263e-05,8083.838308831902,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
41,2021-02-11,23.7299525707914,0.9484697926581074,7236.25363695293,5.610832294593873,2.3068661421096426,1229.70229162316,326.3999062542612,927.0323379396906,685.3200170014981,38.13071382324476,7.254433500209537e-05,8133.957454647819,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
42,2021-02-12,17.56557715779708,0.9487472236448286,7251.549062697072,5.777984656907588,2.341323818917398,1191.0120219870262,316.65743986914634,891.9201592756771,653.9258581185356,55.06090766031853,7.213152383808947e-05,8321.66818641663,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
43,2021-02-13,18.39379405081694,0.9487635447138704,7264.951091523481,5.77766019399164,2.3412732219714694,1194.7252032147678,318.2419647027129,894.8770325628719,656.280733078355,52.52874590384141,7.225435887055589e-05,8328.389204814206,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
44,2021-02-14,25.494277809212445,0.9485919476718724,7264.920196803435,5.61235918413112,2.307315512309956,1238.1259653966338,329.8195163317852,933.8007268740608,690.7588711515544,33.92388905011009,7.166262389594023e-05,8151.666985065082,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
45,2021-02-15,31.592796894858605,0.9486582224690024,7223.031205144667,5.426844375942443,2.268956043939362,1278.3216354465603,338.79411345400825,971.1203188874108,724.7475371584883,23.93567693928178,7.28746437405847e-05,7918.633708889137,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
46,2021-02-16,30.694903629321804,0.9485012720225936,7217.824559176422,5.434453972395041,2.270364606222612,1273.020900907283,337.0243312851816,966.6914732514232,721.0527864552545,24.99130323636831,7.208521329174016e-05,7923.069165116022,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
47,2021-02-17,23.82444003518152,0.9484847207626256,7210.175710233172,5.573704134743813,2.299240829011617,1230.4361978829418,325.45790887297306,928.8027290451502,687.6804698146329,37.91642162463021,7.253490849137914e-05,8063.241662218319,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
48,2021-02-18,17.60166174501313,0.9485701698647884,7149.621907141784,5.638334910451878,2.3126469019691824,1196.271208180004,314.0324917423459,899.8403781826713,663.2096724307149,54.94010930878005,7.20916495339866e-05,8085.446653480262,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
49,2021-02-19,18.45499142312373,0.9491343121504366,7143.544531333465,5.615960654435781,2.3087327822354555,1202.2654346965298,315.39263688941634,905.327789230237,668.151563222012,52.31556299244797,7.229766390035997e-05,8058.881409607234,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
50,2021-02-20,25.56003504008676,0.9488441698952274,7138.794954909076,5.451492822955957,2.27431327516257,1247.066200723552,326.96841226925966,945.657823494379,704.0101002760629,34.2343653680188,7.27213151692584e-05,7880.140264685586,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
51,2021-02-21,31.61079372894673,0.9487423408971511,7160.876722278902,5.349564132796459,2.252851255803583,1282.1958566062196,337.015096449778,976.7915538853888,731.3560278304899,23.4831863286684,7.160229591860946e-05,7779.978532347399,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
52,2021-02-22,30.660683147508603,0.9482937705033546,7133.770241345046,5.335775394866428,2.24940949529318,1278.3786433899236,334.90473547226185,974.1345910651706,729.5511671378414,25.596041413378973,7.371507533339162e-05,7742.369006555793,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
53,2021-02-23,23.879336602252085,0.948699425984906,7029.6508726621405,5.351620686840955,2.253050782513186,1243.8122838427182,321.6454648917457,946.0461555532244,706.7390323906875,37.480920242349264,7.170001677257147e-05,7685.110496315222,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
54,2021-02-24,17.749686080345246,0.9488034934968872,6672.170277415603,5.035435500014986,2.185778784582181,1228.656758115786,303.37781220558554,943.0286319905458,711.724151758664,54.79324840864447,7.25590132789998e-05,7071.766397363717,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
55,2021-02-25,18.5291442914045,0.9487937976620436,6566.544764193761,4.889774999287954,2.153917164625293,1241.0725848797713,301.95369575222645,957.648033418949,727.273871374602,52.4527330825735,7.270287604833271e-05,6835.478500137448,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
56,2021-02-26,25.46187216155017,0.948616506679327,6640.641387425712,4.842327077994498,2.143105003446741,1280.4495201025,314.67068593689083,991.2407063271588,755.877805279545,34.60218188382984,7.272731064087715e-05,6839.265229387893,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
57,2021-02-27,31.638108067557425,0.9490890087850152,6783.767638145236,4.895969452425751,2.155617944258432,1309.112286478456,327.9419646991018,1012.8084298469116,771.9925008769833,24.032023944572064,7.342276412607245e-05,7002.085566389819,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
58,2021-02-28,30.81028241120218,0.9490612998105762,6784.87474355436,4.913722128064635,2.159487541997688,1304.4585068991348,326.7637391125689,1008.505050197768,768.0718469368368,25.29898902206263,7.343327347359637e-05,7024.132583759717,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
59,2021-03-01,23.83203846549483,0.9485264764409584,6762.230662079074,5.019061505290025,2.181883157111518,1262.722214614785,315.33913902840646,971.2151140518736,735.0371000594359,38.39010978995828,7.354871260100406e-05,7127.704867432184,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
60,2021-03-02,17.715119880681858,0.9487144551182398,6770.749324668876,5.150537806694785,2.2105059266554306,1223.7346728347686,305.74772306774514,935.7020696477052,703.0937552977911,54.936014784588906,7.261025237497243e-05,7281.4005844793455,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
61,2021-03-03,18.65122731825033,0.9484660457540685,6768.551360115663,5.123059078607071,2.204313566564523,1230.1893930856018,307.1171226308083,941.7234977730436,708.6100539833275,52.30935368265288,7.322723258546873e-05,7252.895741700413,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
62,2021-03-04,25.60055611549747,0.948794570169818,6760.779873689643,4.973574140763536,2.172264315432308,1274.0552352693649,317.7315661858521,981.9242251990104,744.9533835662505,34.47820916593192,7.339258939987648e-05,7081.591676356751,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
63,2021-03-05,31.638439955486145,0.9487129058708748,6697.751829874548,4.783724080784466,2.1303304448502574,1316.517511364848,325.47067525449285,1022.6852760658415,783.1656757874347,24.02989638220049,7.332066969850276e-05,6821.08223691154,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
64,2021-03-06,30.762295036735924,0.9487407798646118,6674.140866280199,4.771730667957867,2.1276936119220635,1312.512273088561,323.43972302327785,1019.8348451020188,781.1798760433202,25.154252833027,7.288029910430952e-05,6790.542495877638,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
65,2021-03-07,23.731797187025453,0.9485604724738989,6713.749627171509,4.949511868030244,2.166638776086107,1265.5248604327787,313.37095982439007,975.8856977954142,740.7758338607838,38.33473155760676,7.27420699060678e-05,7019.91690082751,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
66,2021-03-08,17.839641111366415,0.9490336590309304,6792.142915381469,5.165256880289381,2.214029715940244,1223.646493012424,306.0210076799896,935.4651264438012,702.7688449143916,54.90864971810532,7.311224672116013e-05,7318.364282993895,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
67,2021-03-09,18.70569173202551,0.9487163650505464,6837.316518726905,5.200345650307924,2.22117144681764,1225.8780107236737,308.3609311115292,936.2227713441702,702.5378754695927,51.92156261955429,7.290984034770158e-05,7388.901692520686,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
68,2021-03-10,25.479715224526466,0.9483317562378676,6833.06156062203,5.052911335148161,2.189017004392555,1268.865730502334,319.0087468727167,975.3366988541438,737.6826399008345,34.48037447884931,7.285327194670143e-05,7224.778159656101,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
69,2021-03-11,31.6974112512376,0.9484451451138124,6850.33368042108,4.951192027590024,2.1670038517802688,1306.773016690429,329.19492108498224,1009.2755068566836,767.7967946912084,24.55300033317381,7.53348690624844e-05,7124.802692624711,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
70,2021-03-12,30.693250529865185,0.948840952349096,6848.603418374511,4.9696097609216245,2.1714894274094925,1300.887063563898,327.5893191198793,1003.990994973884,763.095732586698,25.484535142673906,7.347715836109668e-05,7146.448564683588,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
71,2021-03-13,23.94610296574984,0.948501237929468,6815.694928212061,5.061874861153385,2.191137766207169,1260.967012066346,316.22602851879793,968.6870865132976,732.0937229987926,37.6446027617572,7.246353799742176e-05,7226.041574496908,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
72,2021-03-14,17.802797165431667,0.9483227579181578,6800.74090901469,5.168155404477561,2.213829952381402,1224.2619969234804,306.2562219859262,935.8085721029856,702.9217111174729,55.30013905352371,7.354432378164337e-05,7335.101036884361,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
73,2021-03-15,18.719538987771767,0.948664557794061,6789.714797279954,5.138382078818694,2.207840858747507,1230.7504304467975,307.4286388316729,942.0413306028968,708.7572357070435,52.24973287361939,7.341733059251385e-05,7293.22379432363,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
74,2021-03-16,25.554995922250544,0.9489143136796526,6765.6817539430185,4.9705809277515,2.1717570603802328,1275.6311989858525,317.62772194698965,983.5584729611124,746.5672326143762,34.751642885372426,7.382037369394593e-05,7092.9471401079645,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
75,2021-03-17,31.64094445211674,0.9487253764410966,6751.906354221735,4.834734758526112,2.141684800731308,1315.2136444253276,326.7848385985977,1020.0697502788466,779.7687079912561,24.150414819630225,7.375562762147077e-05,6931.918837502428,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
76,2021-03-18,30.862967819482986,0.948855988161243,6747.573392540481,4.846679121732056,2.1444620113110635,1311.4335181858023,325.6738462288553,1016.6226397764308,776.6623504601049,25.24782078665552,7.367536345372389e-05,6945.395957202741,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
77,2021-03-19,23.762749019730222,0.9485368040640244,6702.965906329208,4.92516885520783,2.161353857279211,1270.004019327269,313.3878262000355,980.3789421469636,745.1153043536275,38.76143746217116,7.395917066369284e-05,7003.602556016223,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
78,2021-03-20,17.87157709397749,0.9488646305780762,6576.445232612042,4.888846629305394,2.153796957900814,1241.4234141653876,300.9951835505191,958.2998077088464,728.1014982808625,55.226569806196295,7.37514192091592e-05,6872.772842989459,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
79,2021-03-21,18.671721184012096,0.9486238900864664,6550.594904157796,4.839537716724773,2.1426185218319937,1248.6761641778098,301.7232443611642,965.6246410006574,735.2203167609795,52.43107254165613,7.350232712247055e-05,6803.2909433660925,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
80,2021-03-22,25.64721173869415,0.9481865742341268,6550.146995650023,4.706144331877121,2.1123931114225383,1292.8141367379783,312.55819829582146,1005.9031501808512,771.5605556412769,34.0327135406341,7.268906914865174e-05,6651.075911930961,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
81,2021-03-23,31.821916080623847,0.9486521141473658,6552.670413569759,4.601855232423932,2.089388899488095,1331.2668144865763,321.98466796232685,1041.1040626048732,803.4181715107588,23.88571926390459,7.376873083431473e-05,6528.676015545892,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
82,2021-03-24,30.81896150952083,0.9489836412217034,6595.939268500988,4.672231836411593,2.1056656232179445,1323.1141689296826,321.8342073108603,1032.0989231283431,794.1393694479515,25.00642669181445,7.274568748875459e-05,6643.871838538918,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
83,2021-03-25,24.03708212267781,0.9486615588980966,6638.191645953138,4.84545453945876,2.1439546953001143,1278.439127349313,312.6569156454499,989.819293826541,754.8893598614058,38.17763034380626,7.389101068733446e-05,6876.466896032233,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
84,2021-03-26,17.881229934233133,0.9489024504296414,6639.564101588242,4.967284864188055,2.171047598904976,1239.9242352055016,303.0864228694528,954.719042270282,723.2735572862653,55.54843014552326,7.418134191058025e-05,7016.356383819598,data_011.csv,FERVENT,PERFECT-MACKEREL,-23.06755713,130.9621378,567.6251221,ENGINE_1
